# GoodbyeAds YouTube Core Bloclist
#
# GoodbyeAds is Specially Designed for Mobile Ad Protection.
#
# Github : https://github.com/jerryn70/GoodbyeAds
# Telegram : https://t.me/GoodbyeAds
# XDA : https://forum.xda-developers.com/android/software-hacking/goodbye-ads-advanced-protection-ads-ad-t3827269
#
# Type : GoodbyeAds-YouTube-Core Blocklist
# Updated On: 21-07-2020 
# Created by:Jerryn70 (XDA Senior Member)

# Stage 7..
# Phase 1
0.0.0.0 r2---sn-avwsycof.googlevideo.com
0.0.0.0 r2---sn-mfe8fxdd.googlevideo.com
0.0.0.0 r2---sn-1lc5jlfj.googlevideo.com
0.0.0.0 r2---sn-rsxhdjuq.googlevideo.com
0.0.0.0 r2---sn-1r653btq.googlevideo.com
0.0.0.0 r2---sn-q6kfpale.googlevideo.com
0.0.0.0 r2---sn-7i3co3yw.googlevideo.com
0.0.0.0 r2---sn-pnafnhbc.googlevideo.com
0.0.0.0 r2---sn-twhwzhiz.googlevideo.com
0.0.0.0 r2---sn-1uoma82r.googlevideo.com
0.0.0.0 r2---sn-hsi4prc6.googlevideo.com
0.0.0.0 r2---sn-1jopbndj.googlevideo.com
0.0.0.0 r2---sn-4iu22xnz.googlevideo.com
0.0.0.0 r2---sn-8ck2omvq.googlevideo.com
0.0.0.0 r2---sn-tr738gvc.googlevideo.com
0.0.0.0 r2---sn-uk4q22ym.googlevideo.com
0.0.0.0 r2---sn-rfq1naxr.googlevideo.com
0.0.0.0 r2---sn-fq4mgiqn.googlevideo.com
0.0.0.0 r2---sn-v74soijx.googlevideo.com
0.0.0.0 r2---sn-usgq257g.googlevideo.com
0.0.0.0 r2---sn-m7kj53ct.googlevideo.com
0.0.0.0 r2---sn-2oxqki4m.googlevideo.com
0.0.0.0 r2---sn-2p346g6j.googlevideo.com
0.0.0.0 r2---sn-42f42hxi.googlevideo.com
0.0.0.0 r2---sn-sxai6hr1.googlevideo.com
0.0.0.0 r2---sn-4jyas2mm.googlevideo.com
0.0.0.0 r2---sn-w3xmcdig.googlevideo.com
0.0.0.0 r2---sn-abocxh1t.googlevideo.com
0.0.0.0 r2---sn-zo6vivou.googlevideo.com
0.0.0.0 r2---sn-7b8vp6yb.googlevideo.com
0.0.0.0 r2---sn-p2g7slgp.googlevideo.com
0.0.0.0 r2---sn-o3h42odw.googlevideo.com
0.0.0.0 r2---sn-reie5yeb.googlevideo.com
0.0.0.0 r2---sn-ncnaduyc.googlevideo.com
0.0.0.0 r2---sn-lmv4a2bn.googlevideo.com
0.0.0.0 r2---sn-ipgnnt2r.googlevideo.com
0.0.0.0 r2---sn-7lekwtfy.googlevideo.com
0.0.0.0 r2---sn-xftp6gm3.googlevideo.com
0.0.0.0 r2---sn-deso1hwy.googlevideo.com
0.0.0.0 r2---sn-d35osyv3.googlevideo.com
0.0.0.0 r2---sn-j4b1qooz.googlevideo.com
0.0.0.0 r2---sn-h6g3huqb.googlevideo.com
0.0.0.0 r2---sn-dmkiamyy.googlevideo.com
0.0.0.0 r2---sn-xnh2xzf8.googlevideo.com
0.0.0.0 r2---sn-szgbeumw.googlevideo.com
0.0.0.0 r2---sn-y2h4b2qq.googlevideo.com
0.0.0.0 r2---sn-m3kgnm25.googlevideo.com
0.0.0.0 r2---sn-flcchubp.googlevideo.com
0.0.0.0 r2---sn-zhkqoo6r.googlevideo.com
0.0.0.0 r2---sn-avshf4x4.googlevideo.com
0.0.0.0 r2---sn-5yp4o8tf.googlevideo.com
0.0.0.0 r2---sn-6j52rjpe.googlevideo.com
0.0.0.0 r2---sn-zzd3rac7.googlevideo.com
0.0.0.0 r2---sn-52gz3uzj.googlevideo.com
0.0.0.0 r2---sn-wggqefb1.googlevideo.com
0.0.0.0 r2---sn-wetere8y.googlevideo.com
0.0.0.0 r2---sn-gnpnz4m5.googlevideo.com
0.0.0.0 r2---sn-wq7v22kk.googlevideo.com
0.0.0.0 r2---sn-svekd78t.googlevideo.com
0.0.0.0 r2---sn-ylfmp6o1.googlevideo.com
0.0.0.0 r2---sn-2ptpflr2.googlevideo.com
0.0.0.0 r2---sn-3j3wgn73.googlevideo.com
0.0.0.0 r2---sn-2iu58wvi.googlevideo.com
0.0.0.0 r2---sn-n4xnx8pz.googlevideo.com
0.0.0.0 r2---sn-bg3lh4eh.googlevideo.com
0.0.0.0 r2---sn-dlq2elnk.googlevideo.com
0.0.0.0 r2---sn-nktgks1e.googlevideo.com
0.0.0.0 r2---sn-2lbkved4.googlevideo.com
0.0.0.0 r2---sn-3duatuu7.googlevideo.com
0.0.0.0 r2---sn-dn1wg3ec.googlevideo.com
0.0.0.0 r2---sn-qmamoior.googlevideo.com
0.0.0.0 r2---sn-oys533t8.googlevideo.com
0.0.0.0 r2---sn-hv7aymz1.googlevideo.com
0.0.0.0 r2---sn-yuc6ze67.googlevideo.com
0.0.0.0 r2---sn-g72jdzpt.googlevideo.com
0.0.0.0 r2---sn-wdt4cxei.googlevideo.com
0.0.0.0 r2---sn-32ot5dld.googlevideo.com
0.0.0.0 r2---sn-uiw2grzj.googlevideo.com
0.0.0.0 r2---sn-1ty4bj4p.googlevideo.com
0.0.0.0 r2---sn-fmmv25xa.googlevideo.com
0.0.0.0 r2---sn-q2c7ylcd.googlevideo.com
0.0.0.0 r2---sn-vyw4dvne.googlevideo.com
0.0.0.0 r2---sn-lkcr8ihs.googlevideo.com
0.0.0.0 r2---sn-67nryxkx.googlevideo.com
0.0.0.0 r2---sn-swkmo2to.googlevideo.com
0.0.0.0 r2---sn-quhkuams.googlevideo.com
0.0.0.0 r2---sn-8hjr3gah.googlevideo.com
0.0.0.0 r2---sn-traz7tm6.googlevideo.com
0.0.0.0 r2---sn-o7kpkays.googlevideo.com
0.0.0.0 r2---sn-yvanb565.googlevideo.com
0.0.0.0 r2---sn-u4rrn24l.googlevideo.com
0.0.0.0 r2---sn-vc1523q5.googlevideo.com
0.0.0.0 r2---sn-ik5wy5h7.googlevideo.com
0.0.0.0 r2---sn-rz1ggvgx.googlevideo.com
0.0.0.0 r2---sn-udfcb4ru.googlevideo.com
0.0.0.0 r2---sn-d72ih2z5.googlevideo.com
0.0.0.0 r2---sn-edey8jgx.googlevideo.com
0.0.0.0 r2---sn-vtawawfa.googlevideo.com
0.0.0.0 r2---sn-4dkywn4n.googlevideo.com
0.0.0.0 r2---sn-1kszc8yx.googlevideo.com
0.0.0.0 r2---sn-a5bcqqxk.googlevideo.com
0.0.0.0 r2---sn-5poq34uo.googlevideo.com
0.0.0.0 r2---sn-22meqbhz.googlevideo.com
0.0.0.0 r2---sn-iz7xypvw.googlevideo.com
0.0.0.0 r2---sn-3kwevcrn.googlevideo.com
0.0.0.0 r2---sn-na2h8ms6.googlevideo.com
0.0.0.0 r2---sn-xe7ivuh8.googlevideo.com
0.0.0.0 r2---sn-wk3yratp.googlevideo.com
0.0.0.0 r2---sn-31vshp2y.googlevideo.com
0.0.0.0 r2---sn-j7yqhaz4.googlevideo.com
0.0.0.0 r2---sn-ha8trmbh.googlevideo.com
0.0.0.0 r2---sn-cwpki15n.googlevideo.com
0.0.0.0 r2---sn-omnhz8yh.googlevideo.com
0.0.0.0 r2---sn-lh8w5yzw.googlevideo.com
0.0.0.0 r2---sn-s7rqaa7p.googlevideo.com
0.0.0.0 r2---sn-ynpsaqqq.googlevideo.com
0.0.0.0 r2---sn-ckc4vseh.googlevideo.com
0.0.0.0 r2---sn-kzijnmlm.googlevideo.com
0.0.0.0 r2---sn-52zjjnno.googlevideo.com
0.0.0.0 r2---sn-n6qlrfh3.googlevideo.com
0.0.0.0 r2---sn-yqutw5aa.googlevideo.com
0.0.0.0 r2---sn-3jgizwcl.googlevideo.com
0.0.0.0 r2---sn-cdvgyghw.googlevideo.com
0.0.0.0 r2---sn-5wpxb1ye.googlevideo.com
0.0.0.0 r2---sn-snt6zzxa.googlevideo.com
0.0.0.0 r2---sn-1zp8hfwz.googlevideo.com
0.0.0.0 r2---sn-3ejosadr.googlevideo.com
0.0.0.0 r2---sn-i7xapk7b.googlevideo.com
0.0.0.0 r2---sn-tbymdftk.googlevideo.com
0.0.0.0 r2---sn-nvo8zipz.googlevideo.com
0.0.0.0 r2---sn-8x46rjur.googlevideo.com
0.0.0.0 r2---sn-jbw2cxtp.googlevideo.com
0.0.0.0 r2---sn-2nngpkwx.googlevideo.com
0.0.0.0 r2---sn-t8a6ue1a.googlevideo.com
0.0.0.0 r2---sn-q6azpbrj.googlevideo.com
0.0.0.0 r2---sn-ogcbq1hx.googlevideo.com
0.0.0.0 r2---sn-c7gl3jkx.googlevideo.com
0.0.0.0 r2---sn-bflsjx5e.googlevideo.com
0.0.0.0 r2---sn-jwkfx381.googlevideo.com
0.0.0.0 r2---sn-5dzihug1.googlevideo.com
0.0.0.0 r2---sn-zk3w7ogh.googlevideo.com
0.0.0.0 r2---sn-vkxkx8az.googlevideo.com
0.0.0.0 r2---sn-k613pcah.googlevideo.com
0.0.0.0 r2---sn-7npyrcqp.googlevideo.com
0.0.0.0 r2---sn-7t173ig3.googlevideo.com
0.0.0.0 r2---sn-pcrnexc5.googlevideo.com
0.0.0.0 r2---sn-da6j2mlx.googlevideo.com
0.0.0.0 r2---sn-kvxs7qxt.googlevideo.com
0.0.0.0 r2---sn-3imegc5b.googlevideo.com
0.0.0.0 r2---sn-z6mmsudj.googlevideo.com
0.0.0.0 r2---sn-ksvregvt.googlevideo.com
0.0.0.0 r2---sn-idvhtv58.googlevideo.com
0.0.0.0 r2---sn-m7t5l7ya.googlevideo.com
0.0.0.0 r2---sn-d5r487ex.googlevideo.com
0.0.0.0 r2---sn-rnhn4gpv.googlevideo.com
0.0.0.0 r2---sn-v14cpxqe.googlevideo.com
0.0.0.0 r2---sn-bn8ubh7l.googlevideo.com
0.0.0.0 r2---sn-3uohxzuj.googlevideo.com
0.0.0.0 r2---sn-86xgnreg.googlevideo.com
0.0.0.0 r2---sn-r7jtcwto.googlevideo.com
0.0.0.0 r2---sn-on3u7rwk.googlevideo.com
0.0.0.0 r2---sn-o4ti1h74.googlevideo.com
0.0.0.0 r2---sn-fucr8jys.googlevideo.com
0.0.0.0 r2---sn-i2dd7nif.googlevideo.com
0.0.0.0 r2---sn-a82j58lp.googlevideo.com
0.0.0.0 r2---sn-jnzr64oj.googlevideo.com
0.0.0.0 r2---sn-8nnqtcoe.googlevideo.com
0.0.0.0 r2---sn-xklfosmb.googlevideo.com
0.0.0.0 r2---sn-unh1nw7g.googlevideo.com
0.0.0.0 r2---sn-ivitsgum.googlevideo.com
0.0.0.0 r2---sn-m2dsa1u7.googlevideo.com
0.0.0.0 r2---sn-sxuuvfay.googlevideo.com
0.0.0.0 r2---sn-by5svw5l.googlevideo.com
0.0.0.0 r2---sn-ohi624tq.googlevideo.com
0.0.0.0 r2---sn-y82vp2a3.googlevideo.com
0.0.0.0 r2---sn-2jhycmsc.googlevideo.com
0.0.0.0 r2---sn-uss3jbyx.googlevideo.com
0.0.0.0 r2---sn-61e2swex.googlevideo.com
0.0.0.0 r2---sn-dd4wmnii.googlevideo.com
0.0.0.0 r2---sn-xczmofib.googlevideo.com
0.0.0.0 r2---sn-wfljkzgw.googlevideo.com
0.0.0.0 r2---sn-idxwwhke.googlevideo.com
0.0.0.0 r2---sn-erv8r4yh.googlevideo.com
0.0.0.0 r2---sn-jkfhkmjz.googlevideo.com
0.0.0.0 r2---sn-rceml4nm.googlevideo.com
0.0.0.0 r2---sn-5gojxutp.googlevideo.com
0.0.0.0 r2---sn-zui6sjs2.googlevideo.com
0.0.0.0 r2---sn-oeaat7m5.googlevideo.com
0.0.0.0 r2---sn-37ftd62j.googlevideo.com
0.0.0.0 r2---sn-eickporx.googlevideo.com
0.0.0.0 r2---sn-yxqxdlhi.googlevideo.com
0.0.0.0 r2---sn-sk6h3n16.googlevideo.com
0.0.0.0 r2---sn-3spzp8l2.googlevideo.com
0.0.0.0 r2---sn-282jhila.googlevideo.com
0.0.0.0 r2---sn-ulj4qw1q.googlevideo.com
0.0.0.0 r2---sn-y5b18uoy.googlevideo.com
0.0.0.0 r2---sn-pep681iz.googlevideo.com
0.0.0.0 r2---sn-mx5es6ak.googlevideo.com
0.0.0.0 r2---sn-76vre5pf.googlevideo.com
0.0.0.0 r2---sn-z8bs6s2h.googlevideo.com
0.0.0.0 r2---sn-sc2d1ob2.googlevideo.com
0.0.0.0 r2---sn-drr21v61.googlevideo.com
0.0.0.0 r2---sn-4z2c86ut.googlevideo.com
0.0.0.0 r2---sn-wkf8zx22.googlevideo.com
0.0.0.0 r2---sn-4wtqe6rs.googlevideo.com
0.0.0.0 r2---sn-52nunvme.googlevideo.com
0.0.0.0 r2---sn-biwgyyiv.googlevideo.com
0.0.0.0 r2---sn-piopjbcn.googlevideo.com
0.0.0.0 r2---sn-xy6ebow6.googlevideo.com
0.0.0.0 r2---sn-hjgfrafb.googlevideo.com
0.0.0.0 r2---sn-6b7qavce.googlevideo.com
0.0.0.0 r2---sn-o7b4rcj3.googlevideo.com
0.0.0.0 r2---sn-y85wxicu.googlevideo.com
0.0.0.0 r2---sn-uy7pscdp.googlevideo.com
0.0.0.0 r2---sn-cmshdumc.googlevideo.com
0.0.0.0 r2---sn-w2xdn1of.googlevideo.com
0.0.0.0 r2---sn-alprdqlx.googlevideo.com
0.0.0.0 r2---sn-7l4kwutl.googlevideo.com
0.0.0.0 r2---sn-3t1erbze.googlevideo.com
0.0.0.0 r2---sn-v3a5s8g2.googlevideo.com
0.0.0.0 r2---sn-k2phuulu.googlevideo.com
0.0.0.0 r2---sn-b4jzycnb.googlevideo.com
0.0.0.0 r2---sn-hmi3ajv7.googlevideo.com
0.0.0.0 r2---sn-tl5jqoe7.googlevideo.com
0.0.0.0 r2---sn-eb84fmzi.googlevideo.com
0.0.0.0 r2---sn-hgdwz8ns.googlevideo.com
0.0.0.0 r2---sn-o8xgzm2b.googlevideo.com
0.0.0.0 r2---sn-fqvjxcdu.googlevideo.com
0.0.0.0 r2---sn-ylvwds44.googlevideo.com
0.0.0.0 r2---sn-u8u2g8ht.googlevideo.com
0.0.0.0 r2---sn-7m4qz7hz.googlevideo.com
0.0.0.0 r2---sn-i6yxyqtf.googlevideo.com
0.0.0.0 r2---sn-cq6omyo4.googlevideo.com
0.0.0.0 r2---sn-e2tz184f.googlevideo.com
0.0.0.0 r2---sn-jbklhv41.googlevideo.com
0.0.0.0 r2---sn-d5of3gee.googlevideo.com
0.0.0.0 r2---sn-oozyb1hh.googlevideo.com
0.0.0.0 r2---sn-68m7mp7i.googlevideo.com
0.0.0.0 r2---sn-csowfi7p.googlevideo.com
0.0.0.0 r2---sn-ufkpkib7.googlevideo.com
0.0.0.0 r2---sn-wollifeq.googlevideo.com
0.0.0.0 r2---sn-2dnij6nw.googlevideo.com
0.0.0.0 r2---sn-6fdk1q8g.googlevideo.com
0.0.0.0 r2---sn-qkd5p15w.googlevideo.com
0.0.0.0 r2---sn-6oj7eva6.googlevideo.com
0.0.0.0 r2---sn-o63b3xgx.googlevideo.com
0.0.0.0 r2---sn-zwsffzgg.googlevideo.com
0.0.0.0 r2---sn-pe36bhab.googlevideo.com
0.0.0.0 r2---sn-gyk4vprj.googlevideo.com
0.0.0.0 r2---sn-ef53v6l1.googlevideo.com
0.0.0.0 r2---sn-enf2hzrf.googlevideo.com
0.0.0.0 r2---sn-hcqa1c4g.googlevideo.com
0.0.0.0 r2---sn-514enkbj.googlevideo.com
0.0.0.0 r2---sn-fiaa4lsr.googlevideo.com
0.0.0.0 r2---sn-1b2wbh3o.googlevideo.com
0.0.0.0 r2---sn-hevt7rrc.googlevideo.com
0.0.0.0 r2---sn-jx64chn2.googlevideo.com
0.0.0.0 r2---sn-l5w7zqk5.googlevideo.com
0.0.0.0 r2---sn-s8hyihfx.googlevideo.com
0.0.0.0 r2---sn-7o6ixqkv.googlevideo.com
0.0.0.0 r2---sn-z7ygnxpt.googlevideo.com
0.0.0.0 r2---sn-wakft4xy.googlevideo.com
0.0.0.0 r2---sn-3za8k12c.googlevideo.com
0.0.0.0 r2---sn-si5vkfd3.googlevideo.com
0.0.0.0 r2---sn-tah21eq3.googlevideo.com
0.0.0.0 r2---sn-svci58dc.googlevideo.com
0.0.0.0 r2---sn-zgn7pkl8.googlevideo.com
0.0.0.0 r2---sn-fwvf12jq.googlevideo.com
0.0.0.0 r2---sn-5ptsw47x.googlevideo.com
0.0.0.0 r2---sn-igpwxsgs.googlevideo.com
0.0.0.0 r2---sn-e35dzfni.googlevideo.com
0.0.0.0 r2---sn-xiweqlcy.googlevideo.com
0.0.0.0 r2---sn-ltlootn4.googlevideo.com
0.0.0.0 r2---sn-iyxj4wju.googlevideo.com
0.0.0.0 r2---sn-pda76gzz.googlevideo.com
0.0.0.0 r2---sn-ck4oh2h6.googlevideo.com
0.0.0.0 r2---sn-dylehzdt.googlevideo.com
0.0.0.0 r2---sn-oa3bpdna.googlevideo.com
0.0.0.0 r2---sn-8bwmle2f.googlevideo.com
0.0.0.0 r2---sn-3tldx8vo.googlevideo.com
0.0.0.0 r2---sn-q1gfkfmy.googlevideo.com
0.0.0.0 r2---sn-8os5lxk7.googlevideo.com
0.0.0.0 r2---sn-63pff3u8.googlevideo.com
0.0.0.0 r2---sn-5fjvn84o.googlevideo.com
0.0.0.0 r2---sn-mosx6hy2.googlevideo.com
0.0.0.0 r2---sn-x7m5u53f.googlevideo.com
0.0.0.0 r2---sn-jmg4rpjw.googlevideo.com
0.0.0.0 r2---sn-fgif4yka.googlevideo.com
0.0.0.0 r2---sn-sds6evbx.googlevideo.com
0.0.0.0 r2---sn-evqhpxna.googlevideo.com
0.0.0.0 r2---sn-ldma2a65.googlevideo.com
0.0.0.0 r2---sn-e5rz7s77.googlevideo.com
0.0.0.0 r2---sn-vmlqm5aw.googlevideo.com
0.0.0.0 r2---sn-lqy58cgp.googlevideo.com
0.0.0.0 r2---sn-2i2zmjhs.googlevideo.com
0.0.0.0 r2---sn-gv1idkyt.googlevideo.com
0.0.0.0 r2---sn-xstcm5vp.googlevideo.com
0.0.0.0 r2---sn-dyxkja6c.googlevideo.com
0.0.0.0 r2---sn-xb6yzgum.googlevideo.com
0.0.0.0 r2---sn-f2kye1sb.googlevideo.com
0.0.0.0 r2---sn-1fgoqed5.googlevideo.com
0.0.0.0 r2---sn-vlwvu6if.googlevideo.com
0.0.0.0 r2---sn-yysbma2r.googlevideo.com
0.0.0.0 r2---sn-7h6st5ll.googlevideo.com
0.0.0.0 r2---sn-fvse3qtt.googlevideo.com
0.0.0.0 r2---sn-6bcnr7zi.googlevideo.com
0.0.0.0 r2---sn-tfanhqxz.googlevideo.com
0.0.0.0 r2---sn-lxqjgtky.googlevideo.com
0.0.0.0 r2---sn-alq8mekh.googlevideo.com
0.0.0.0 r2---sn-e8ek6n8a.googlevideo.com
0.0.0.0 r2---sn-pw8o46dw.googlevideo.com
0.0.0.0 r2---sn-611eajmm.googlevideo.com
0.0.0.0 r2---sn-ymngp14p.googlevideo.com
0.0.0.0 r2---sn-32iimm27.googlevideo.com
0.0.0.0 r2---sn-yq3ru53d.googlevideo.com
0.0.0.0 r2---sn-h2bulgg4.googlevideo.com
0.0.0.0 r2---sn-uzuta1sw.googlevideo.com
0.0.0.0 r2---sn-2rtcw4ks.googlevideo.com
0.0.0.0 r2---sn-72osp313.googlevideo.com
0.0.0.0 r2---sn-rk8wyjdw.googlevideo.com
0.0.0.0 r2---sn-unvv1i77.googlevideo.com
0.0.0.0 r2---sn-6fyck1ol.googlevideo.com
0.0.0.0 r2---sn-rrvrzwnz.googlevideo.com
0.0.0.0 r2---sn-7zby156s.googlevideo.com
0.0.0.0 r2---sn-o5pjiwzy.googlevideo.com
0.0.0.0 r2---sn-4qujeyrz.googlevideo.com
0.0.0.0 r2---sn-5wehvt57.googlevideo.com
0.0.0.0 r2---sn-84wbgifb.googlevideo.com
0.0.0.0 r2---sn-hgwnkec3.googlevideo.com
0.0.0.0 r2---sn-z5wjbdvi.googlevideo.com
0.0.0.0 r2---sn-ik3ezy53.googlevideo.com
0.0.0.0 r2---sn-arjn8yrv.googlevideo.com
0.0.0.0 r2---sn-ktc7bdoz.googlevideo.com
0.0.0.0 r2---sn-tjqy6v54.googlevideo.com
0.0.0.0 r2---sn-ho25nbjr.googlevideo.com
0.0.0.0 r2---sn-j3n13x4a.googlevideo.com
0.0.0.0 r2---sn-na7pbxge.googlevideo.com
0.0.0.0 r2---sn-4csphf5m.googlevideo.com
0.0.0.0 r2---sn-voft6vhj.googlevideo.com
0.0.0.0 r2---sn-kswhyw54.googlevideo.com
0.0.0.0 r2---sn-opl6wo3s.googlevideo.com
0.0.0.0 r2---sn-hwalq2je.googlevideo.com
0.0.0.0 r2---sn-6afosjdz.googlevideo.com
0.0.0.0 r2---sn-1xfqa8oh.googlevideo.com
0.0.0.0 r2---sn-fxb128yg.googlevideo.com
0.0.0.0 r2---sn-tumiu52q.googlevideo.com
0.0.0.0 r2---sn-jskxqqlf.googlevideo.com
0.0.0.0 r2---sn-lte8ilri.googlevideo.com
0.0.0.0 r2---sn-i1f21rk6.googlevideo.com
0.0.0.0 r2---sn-k73664e5.googlevideo.com
0.0.0.0 r2---sn-4xhqxyzx.googlevideo.com
0.0.0.0 r2---sn-l4oi4z6h.googlevideo.com
0.0.0.0 r2---sn-cd83zaxz.googlevideo.com
0.0.0.0 r2---sn-hmnrvohq.googlevideo.com
0.0.0.0 r2---sn-oidtebtr.googlevideo.com
0.0.0.0 r2---sn-bpp5cccs.googlevideo.com
0.0.0.0 r2---sn-bu324ke4.googlevideo.com
0.0.0.0 r2---sn-8pjklhc5.googlevideo.com
0.0.0.0 r2---sn-w72uwmdb.googlevideo.com
0.0.0.0 r2---sn-sq1js1xe.googlevideo.com
0.0.0.0 r2---sn-k3qauoud.googlevideo.com
0.0.0.0 r2---sn-dhtw1ig3.googlevideo.com
0.0.0.0 r2---sn-nsiejp5w.googlevideo.com
0.0.0.0 r2---sn-r1ins3kh.googlevideo.com
0.0.0.0 r2---sn-1e8rybkh.googlevideo.com
0.0.0.0 r2---sn-lxro2ojj.googlevideo.com
0.0.0.0 r2---sn-k758rs44.googlevideo.com
0.0.0.0 r2---sn-63r2fhti.googlevideo.com
0.0.0.0 r2---sn-5m5vjwdl.googlevideo.com
0.0.0.0 r2---sn-ia1u7q4c.googlevideo.com
0.0.0.0 r2---sn-r8du7kxh.googlevideo.com
0.0.0.0 r2---sn-jeu5srce.googlevideo.com
0.0.0.0 r2---sn-diroswav.googlevideo.com
0.0.0.0 r2---sn-3szqzj6o.googlevideo.com
0.0.0.0 r2---sn-7okgd8kt.googlevideo.com
0.0.0.0 r2---sn-xwlfch2z.googlevideo.com
0.0.0.0 r2---sn-7wqy8os4.googlevideo.com
0.0.0.0 r2---sn-7pzntgqa.googlevideo.com
0.0.0.0 r2---sn-hf6dg5ae.googlevideo.com
0.0.0.0 r2---sn-66z4k4tv.googlevideo.com
0.0.0.0 r2---sn-yasc1gpr.googlevideo.com
0.0.0.0 r2---sn-5phwh5ar.googlevideo.com
0.0.0.0 r2---sn-gk75jysb.googlevideo.com
0.0.0.0 r2---sn-wl1bxwsd.googlevideo.com
0.0.0.0 r2---sn-5exsvnha.googlevideo.com
0.0.0.0 r2---sn-ynhzwm6b.googlevideo.com
0.0.0.0 r2---sn-5ix85wma.googlevideo.com
0.0.0.0 r2---sn-qqnpon3h.googlevideo.com
0.0.0.0 r2---sn-5ezchq41.googlevideo.com
0.0.0.0 r2---sn-c7g4q1mk.googlevideo.com
0.0.0.0 r2---sn-nzfp8sgi.googlevideo.com
0.0.0.0 r2---sn-1wce81tk.googlevideo.com
0.0.0.0 r2---sn-ta3su32o.googlevideo.com
0.0.0.0 r2---sn-m657pqrx.googlevideo.com
0.0.0.0 r2---sn-ecbxinim.googlevideo.com
0.0.0.0 r2---sn-6rktoz1k.googlevideo.com
0.0.0.0 r2---sn-m5jq73yt.googlevideo.com
0.0.0.0 r2---sn-6ydcvh1j.googlevideo.com
0.0.0.0 r2---sn-ema5y5bg.googlevideo.com
0.0.0.0 r2---sn-zqvdsi8u.googlevideo.com
0.0.0.0 r2---sn-euuthazj.googlevideo.com
0.0.0.0 r2---sn-mqzrkfyx.googlevideo.com
0.0.0.0 r2---sn-yboby4uq.googlevideo.com
0.0.0.0 r2---sn-3dyqhubx.googlevideo.com
0.0.0.0 r2---sn-yq6bvhbd.googlevideo.com
0.0.0.0 r2---sn-vyshes5t.googlevideo.com
0.0.0.0 r2---sn-z6mq374i.googlevideo.com
0.0.0.0 r2---sn-8dyejicz.googlevideo.com
0.0.0.0 r2---sn-pc13ixcr.googlevideo.com
0.0.0.0 r2---sn-8koalnlj.googlevideo.com
0.0.0.0 r2---sn-gfzkis41.googlevideo.com
0.0.0.0 r2---sn-uwbrq63m.googlevideo.com
0.0.0.0 r2---sn-v11czclb.googlevideo.com
0.0.0.0 r2---sn-34rrr46u.googlevideo.com
0.0.0.0 r2---sn-zo6er1r6.googlevideo.com
0.0.0.0 r2---sn-h8htvsab.googlevideo.com
0.0.0.0 r2---sn-qbmtvjre.googlevideo.com
0.0.0.0 r2---sn-2xpmaliy.googlevideo.com
0.0.0.0 r2---sn-zpzbax44.googlevideo.com
0.0.0.0 r2---sn-i43131oj.googlevideo.com
0.0.0.0 r2---sn-3qbqql8q.googlevideo.com
0.0.0.0 r2---sn-51l3lf54.googlevideo.com
0.0.0.0 r2---sn-yr2f18a2.googlevideo.com
0.0.0.0 r2---sn-grl1ozkb.googlevideo.com
0.0.0.0 r2---sn-jfssk1ho.googlevideo.com
0.0.0.0 r2---sn-qjeilasd.googlevideo.com
0.0.0.0 r2---sn-77bl7ir3.googlevideo.com
0.0.0.0 r2---sn-pik8ahbf.googlevideo.com
0.0.0.0 r2---sn-qksfult7.googlevideo.com
0.0.0.0 r2---sn-jnxr31pf.googlevideo.com
0.0.0.0 r2---sn-8h2py8cb.googlevideo.com
0.0.0.0 r2---sn-wxdcqhnj.googlevideo.com
0.0.0.0 r2---sn-h8zbqmqv.googlevideo.com
0.0.0.0 r2---sn-ndbts88w.googlevideo.com
0.0.0.0 r2---sn-1ea1nupr.googlevideo.com
0.0.0.0 r2---sn-irr5hrpb.googlevideo.com
0.0.0.0 r2---sn-8oj4boxu.googlevideo.com
0.0.0.0 r2---sn-yfcu6qqw.googlevideo.com
0.0.0.0 r2---sn-xpjlhu4v.googlevideo.com
0.0.0.0 r2---sn-ri274tn4.googlevideo.com
0.0.0.0 r2---sn-v8teyevm.googlevideo.com
0.0.0.0 r2---sn-pnbir3tz.googlevideo.com
0.0.0.0 r2---sn-b3h1ie3n.googlevideo.com
0.0.0.0 r2---sn-svl1vyzf.googlevideo.com
0.0.0.0 r2---sn-zh775m6t.googlevideo.com
0.0.0.0 r2---sn-2653sudx.googlevideo.com
0.0.0.0 r2---sn-wb6amuur.googlevideo.com
0.0.0.0 r2---sn-fgtc13yy.googlevideo.com
0.0.0.0 r2---sn-v5qk5v3x.googlevideo.com
0.0.0.0 r2---sn-6v8kh836.googlevideo.com
0.0.0.0 r2---sn-rwet2z1f.googlevideo.com
0.0.0.0 r2---sn-uo1x1428.googlevideo.com
0.0.0.0 r2---sn-gfgve22b.googlevideo.com
0.0.0.0 r2---sn-gidzvkjf.googlevideo.com
0.0.0.0 r2---sn-mvsdyf54.googlevideo.com
0.0.0.0 r2---sn-elxp3e5b.googlevideo.com
0.0.0.0 r2---sn-38ec1g2y.googlevideo.com
0.0.0.0 r2---sn-4dmtwbrk.googlevideo.com
0.0.0.0 r2---sn-fulfkyjb.googlevideo.com
0.0.0.0 r2---sn-ilr2emgb.googlevideo.com
0.0.0.0 r2---sn-lb5wghnf.googlevideo.com
0.0.0.0 r2---sn-33hu2lhd.googlevideo.com
